gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name
SAOUHSC_00226	4754.36003986514	-0.0520706478956058	0.192790389537476	-0.270089437655729	0.787091447781437	0.837035674075091	NA
SAOUHSC_00227	10331.7480756311	0.175954350784461	0.223597809401368	0.7869234106342	0.431326702210664	0.520579750629531	NA
SAOUHSC_00228	22123.0579881849	0.355218304497291	0.291576896830052	1.2182662905022	0.223122795660345	0.308207253614115	NA
SAOUHSC_00229	1093.98464302016	-1.84063482484421	0.326666773811825	-5.63459455446331	1.75470665882385e-08	1.24502768859331e-07	NA
SAOUHSC_00230	2334.40686832429	-2.46973349155377	0.210701229437672	-11.7214953996476	9.89104297583694e-32	7.78001180356546e-30	NA
SAOUHSC_00231	263.024932551658	-1.63375679985227	0.354394575074357	-4.60999381694678	4.02680947032711e-06	1.82032946991963e-05	NA
SAOUHSC_00232	431.165017205698	-2.50441360150901	0.595747523668274	-4.20381705674285	2.62451087877583e-05	9.84709858667666e-05	NA
SAOUHSC_00233	1991.50471007209	-2.28019208676002	0.66572422167929	-3.42513012521646	0.000614505024614728	0.00172510257740756	NA
SAOUHSC_00234	695.837151157986	1.06117632454017	0.370360267425821	2.86525423452102	0.0041667456741185	0.00954205360160279	NA
SAOUHSC_00235	237.98764706145	1.96122460123445	0.364292867854791	5.38364808727522	7.29911429449687e-08	4.67313061691858e-07	NA
SAOUHSC_00236	461.958288274238	1.56611307211159	0.418163042936113	3.74522114894516	0.000180234939494793	0.000574955722397642	NA
SAOUHSC_00237	96.1574555020919	0.230089600510249	0.320819263658071	0.717193842684827	0.473254498006721	0.561581738367458	NA
SAOUHSC_00238	15.4079899720192	1.52649845591321	0.579862731713174	2.63251692586493	0.00847547998381451	0.0178934021437434	NA
SAOUHSC_00239	1978.92307193153	-0.433809437948832	0.445070693798978	-0.97469782664407	0.329710171341326	0.423759151121695	NA
SAOUHSC_00240	665.612820540896	0.116328958000796	0.378688827485264	0.307188777586323	0.758699687035037	0.816217365536326	NA
SAOUHSC_00241	1537.56269213982	-0.346151407449749	0.531378647588147	-0.651421371597978	0.514774518437255	0.600497563244815	NA
SAOUHSC_00242	1081.31154550474	-1.19320746207258	0.331096051746422	-3.60381060353576	0.00031358560127999	0.00094144074190165	NA
SAOUHSC_00243	73.0937402173725	2.29534945706981	0.716046658561636	3.20558643717521	0.00134787557272672	0.00350066174690252	NA
SAOUHSC_00244	425.14149578369	1.99508115530593	0.492731480073797	4.0490231210864	5.14318640411537e-05	0.000182935299360848	NA
SAOUHSC_00245	59.907753154276	0.0969544317821494	0.389213285827299	0.249103602864086	0.803280642606654	0.848693361069758	NA
SAOUHSC_00246	1255.42852085568	1.18978541220865	0.361552154330524	3.29077118738719	0.000999131460062585	0.0026679038889935	NA
SAOUHSC_00247	476.084413486812	0.454308143066186	0.24755202509664	1.83520269280299	0.0664756623143476	0.109782542502339	NA
SAOUHSC_00248	1400.24342723788	-0.231095155663592	0.515976187222804	-0.447879497903655	0.654240165524624	0.727138948602863	NA
SAOUHSC_00249	229.047220990496	0.987498880644398	0.342939208549402	2.87951583262065	0.00398286299173498	0.00916791121759732	NA
